-0.9040586858132372,-0.7294629436196732,-0.8609008166964255,-0.5174307236488218,0.0,-0.5309754654659662,-0.4296190613129835,-0.47139653167937745,-0.5092403423172491,-0.8670595787427626,0.0,0.0,-0.5047901911020485,0.0,-0.5047901911020485,0.0,-1.2385110376920971,0.0,-0.3004116421899021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.725170558815082,0.0,2.4476612221505682,0.0,0.0,0.0,0.0,0.0,1.6777403768488324,-1.605212395988854,-1.6088854807957327,-1.1216346099485077,-0.028999888261923523,0.06732823752669875,0.0,-0.16850079496467718,0.0,0.0,-0.7541688861459049,0.0,-0.7618874790533905,0.5765805228412397,0.0,0.0,0.0
-0.9040586858132372,-0.7280545019913677,-0.8609008166964255,-0.5174307236488218,0.0,-0.5309754654659662,-0.4296190613129835,-0.47139653167937745,-0.5092403423172491,-0.8670595787427626,0.0,0.0,-0.5047901911020485,0.0,-0.5047901911020485,0.0,-1.2385110376920971,0.0,-0.2908003167703328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.725170558815082,0.0,2.6884397498949344,0.0,0.0,0.0,0.0,0.0,1.6777403768488324,-1.605212395988854,-1.6088854807957327,-1.1216346099485077,-0.028999888261923523,0.06732823752669875,0.0,-0.16850079496467718,0.0,0.0,-0.7541688861459049,0.0,-0.7618874790533905,0.5765805228412397,0.0,0.0,0.0
-0.9040586858132372,-0.7266460603630618,-0.8609008166964255,-0.5174307236488218,0.0,-0.5309754654659662,-0.4296190613129835,-0.47139653167937745,-0.5092403423172491,-0.8670595787427626,0.0,0.0,-0.5047901911020485,0.0,-0.5047901911020485,0.0,-1.2385110376920971,0.0,-0.29560597948011796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.725170558815082,0.0,2.6884397498949344,0.0,0.0,0.0,0.0,0.0,1.6777403768488324,-1.605212395988854,-1.6088854807957327,-1.1216346099485077,-0.028999888261923523,0.06732823752669875,0.0,-0.16850079496467718,0.0,0.0,-0.7541688861459049,0.0,-0.7618874790533905,0.5765805228412397,0.0,0.0,0.0
-0.9040586858132372,-0.723124059195719,-0.8609008166964255,-0.5174307236488218,0.0,-0.5309754654659662,-0.4296190613129835,-0.47139653167937745,-0.5092403423172491,-0.8670595787427626,0.0,0.0,-0.5047901911020485,0.0,-0.5047901911020485,0.0,-1.2385110376920971,0.0,-0.2924035370254272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.725170558815082,0.0,2.86910192220768,0.0,0.0,0.0,0.0,0.0,1.6777403768488324,-1.605212395988854,-1.6088854807957327,-1.1216346099485077,-0.028999888261923523,0.06732823752669875,0.0,-0.16850079496467718,0.0,0.0,-0.7541688861459049,0.0,-0.7618874790533905,0.5765805228412397,0.0,0.0,0.0
-0.9040586858132372,-0.7259409424523304,-0.8609008166964255,-0.5174307236488218,0.0,-0.5309754654659662,-0.4296190613129835,-0.47139653167937745,-0.5092403423172491,-0.8670595787427626,0.0,0.0,-0.5047901911020485,0.0,-0.5047901911020485,0.0,-1.2385110376920971,0.0,-0.28439543186095234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.725170558815082,0.0,2.989491186079908,0.0,0.0,0.0,0.0,0.0,1.6777403768488324,-1.605212395988854,-1.6088854807957327,-1.1216346099485077,-0.028999888261923523,0.06732823752669875,0.0,-0.16850079496467718,0.0,0.0,-0.7541688861459049,0.0,-0.7618874790533905,0.5765805228412397,0.0,0.0,0.0
-0.9040586858132372,-0.736505151761202,-0.8609008166964255,-0.5174307236488218,0.0,-0.5309754654659662,-0.4296190613129835,-0.47139653167937745,-0.5092403423172491,-0.8670595787427626,0.0,0.0,-0.5047901911020485,0.0,-0.5047901911020485,0.0,-1.2385110376920971,0.0,-0.29720520167971326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.725170558815082,0.0,3.3506589776964573,0.0,0.0,0.0,0.0,0.0,1.6777403768488324,-1.605212395988854,-1.6088854807957327,-1.1216346099485077,-0.028999888261923523,0.06732823752669875,0.0,-0.16850079496467718,0.0,0.0,-0.7541688861459049,0.0,-0.7618874790533905,0.5765805228412397,0.0,0.0,0.0
-0.9040586858132372,-0.7435491540958878,-0.8609008166964255,-0.5174307236488218,0.0,-0.5309754654659662,-0.4296190613129835,-0.47139653167937745,-0.5092403423172491,-0.8670595787427626,0.0,0.0,-0.5047901911020485,0.0,-0.5047901911020485,0.0,-1.2385110376920971,0.0,-0.2924035370254272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.725170558815082,0.0,3.290386069255895,0.0,0.0,0.0,0.0,0.0,1.6777403768488324,-1.6318090415913966,-1.6088854807957327,-1.1216346099485077,-0.028999888261923523,0.06732823752669875,0.0,-0.16850079496467718,0.0,0.0,-0.7541688861459049,0.0,-0.7618874790533905,0.5765805228412397,0.0,0.0,0.0
-0.9040586858132372,-0.7456609194417679,-0.8609008166964255,-0.5174307236488218,0.0,-0.5309754654659662,-0.4296190613129835,-0.47139653167937745,-0.5092403423172491,-0.8670595787427626,0.0,0.0,-0.5047901911020485,0.0,-0.5047901911020485,0.0,-1.2385110376920971,0.0,-0.29720520167971326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.725170558815082,0.0,3.3506589776964573,0.0,0.0,0.0,0.0,0.0,1.6777403768488324,-1.6318090415913966,-1.6088854807957327,-1.1216346099485077,-0.028999888261923523,0.06732823752669875,0.0,-0.16850079496467718,0.0,0.0,-0.7541688861459049,0.0,-0.7618874790533905,0.5765805228412397,0.0,0.0,0.0
-0.9040586858132372,-0.7491829206091111,-0.8609008166964255,-0.5174307236488218,0.0,-0.5309754654659662,-0.43283455677422833,-0.47139653167937745,-0.5092403423172491,-0.8670595787427626,0.0,0.0,-0.5047901911020485,0.0,-0.5047901911020485,0.0,-1.2385110376920971,0.0,-0.2908003167703328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.725170558815082,0.0,2.748712658335497,0.0,0.0,0.0,0.0,0.0,1.6777403768488324,-1.6318090415913966,-1.6088854807957327,-1.1216346099485077,-0.028999888261923523,0.06732823752669875,0.0,-0.16850079496467718,0.0,0.0,-0.7541688861459049,0.0,-0.7618874790533905,0.5765805228412397,0.0,0.0,0.0
-0.9040586858132372,-0.7470693610700738,-0.8609008166964255,-0.5174307236488218,0.0,-0.5309754654659662,-0.4456915222456371,-0.47139653167937745,-0.5092403423172491,-0.8670595787427626,0.0,0.0,-0.5047901911020485,0.0,-0.5047901911020485,0.0,-1.2385110376920971,0.0,-0.29560597948011796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.725170558815082,0.0,2.3272719582783847,0.0,0.0,0.0,0.0,0.0,1.6777403768488324,-1.6318090415913966,-1.6088854807957327,-1.1216346099485077,-0.028999888261923523,0.06732823752669875,0.0,-0.16850079496467718,0.0,0.0,-0.7541688861459049,0.0,-0.7618874790533905,0.5765805228412397,0.0,0.0,0.0
